id_venda,data_venda,produto,categoria,marca,preco_unitario,quantidade,desconto,regiao,estado,forma_pagamento,canal_venda
2513,2025-10-24,Cabo USB-C 2m,Acessórios,Baseus,40.81,4,0.05,Sul,PR,Cartão de Crédito,Loja Física
2514,2025-10-24,Carregador Turbo 65W,Acessórios,Anker,143.76,1,0.05,Nordeste,BA,Cartão de Crédito,Online
2515,2025-10-24,Carregador Turbo 65W,Acessórios,Anker,142.97,1,0.05,Centro-Oeste,DF,Cartão de Crédito,Loja Física
2516,2025-10-25,Ideapad 3,Notebooks,Lenovo,2916.2,1,0.05,Sudeste,SP,Cartão de Crédito,Online
2517,2025-10-25,"Smart TV 50"" 4K",TVs,Samsung,2717.32,1,0.1,Nordeste,PI,Cartão de Crédito,Online
2518,2025-10-25,Moto G84,Smartphones,Motorola,1529.44,1,0.0,Sudeste,SP,Cartão de Débito,Online
2519,2025-10-25,JBL Charge 5,Áudio,JBL,962.2,1,0.15,Sul,RS,Cartão de Débito,Loja Física
2520,2025-10-25,Mouse Sem Fio,Acessórios,Logitech,124.07,1,0.05,Sul,PR,Pix,Loja Física
2521,2025-10-26,Cabo USB-C 2m,Acessórios,Baseus,38.31,1,0.0,Nordeste,BA,Cartão de Crédito,Loja Física
2522,2025-10-26,Redmi Note 13,Smartphones,Xiaomi,1704.52,2,0.15,Sudeste,MG,Boleto,Loja Física
2523,2025-10-26,Mi Band 8,Wearables,Xiaomi,303.79,1,0.05,Nordeste,PI,Cartão de Débito,Online
2524,2025-10-27,Cabo USB-C 2m,Acessórios,Baseus,40.13,2,0.05,Sudeste,SP,Cartão de Crédito,Loja Física
2525,2025-10-27,Cabo USB-C 2m,Acessórios,Baseus,39.23,2,0.05,Sudeste,SP,Pix,Loja Física
2526,2025-10-27,"Smart TV 43"" Full HD",TVs,TCL,1653.51,1,0.0,Sul,RS,Cartão de Crédito,Online
2527,2025-10-27,AirPods Pro,Áudio,Apple,1809.23,1,0.05,Sudeste,RJ,Cartão de Crédito,Online
2528,2025-10-27,MacBook Air M2,Notebooks,Apple,9129.36,1,0.1,Sudeste,SP,Cartão de Crédito,Loja Física
2529,2025-10-27,Inspiron 15,Notebooks,Dell,3496.93,1,0.05,Sul,PR,Cartão de Crédito,Online
2530,2025-10-28,Moto G84,Smartphones,Motorola,1540.43,1,0.0,Sudeste,RJ,Boleto,Loja Física
2531,2025-10-28,Ideapad 3,Notebooks,Lenovo,2898.04,1,0.15,Sul,RS,Cartão de Crédito,Online
2532,2025-10-28,Moto G84,Smartphones,Motorola,1428.26,3,0.0,Nordeste,PI,Cartão de Crédito,Online
2533,2025-10-29,MacBook Air M2,Notebooks,Apple,9399.6,1,0.0,Nordeste,CE,Pix,Online
2534,2025-10-29,Cabo USB-C 2m,Acessórios,Baseus,40.06,1,0.05,Nordeste,PE,Cartão de Crédito,Online
2535,2025-10-29,"Smart TV 55"" OLED",TVs,LG,6208.04,1,0.0,Sul,PR,Pix,Online
2536,2025-10-29,Galaxy Watch 6,Wearables,Samsung,1816.55,1,0.15,Sudeste,SP,Cartão de Crédito,Online
2537,2025-10-30,Cabo USB-C 2m,Acessórios,Baseus,40.86,2,0.0,Sudeste,SP,Pix,Online
2538,2025-10-30,Mouse Sem Fio,Acessórios,Logitech,127.65,1,0.05,Sudeste,SP,Pix,Loja Física
2539,2025-10-30,Xbox Series S,Games,Microsoft,2550.51,1,0.0,Sudeste,SP,Pix,Loja Física
2540,2025-10-30,Aspire 5,Notebooks,Acer,2909.52,1,0.0,Sudeste,SP,Cartão de Crédito,Loja Física
2541,2025-10-30,Carregador Turbo 65W,Acessórios,Anker,155.99,1,0.05,Sudeste,SP,Cartão de Crédito,Online
2542,2025-10-30,Moto G84,Smartphones,Motorola,1463.21,1,0.1,Sul,RS,Cartão de Crédito,Loja Física
2543,2025-10-30,"Smart TV 43"" Full HD",TVs,TCL,1631.86,1,0.1,Sudeste,RJ,Cartão de Crédito,Online
2544,2025-10-31,Moto G84,Smartphones,Motorola,1531.12,1,0.0,Sul,RS,Cartão de Crédito,Online
2545,2025-10-31,Aspire 5,Notebooks,Acer,2997.47,1,0.0,Sudeste,MG,Pix,Online
2546,2025-10-31,Cabo USB-C 2m,Acessórios,Baseus,40.61,1,0.05,Sul,RS,Pix,Online
2547,2025-10-31,Moto G84,Smartphones,Motorola,1432.94,1,0.2,Sudeste,SP,Cartão de Crédito,Online
2548,2025-10-31,"Smart TV 55"" OLED",TVs,LG,5958.88,1,0.0,Sudeste,SP,Cartão de Crédito,Online
2549,2025-10-31,Nintendo Switch,Games,Nintendo,2685.74,1,0.0,Sul,PR,Cartão de Crédito,Online
2550,2025-10-31,"Smart TV 50"" 4K",TVs,Samsung,2918.5,1,0.0,Centro-Oeste,GO,Pix,Loja Física
2551,2025-11-01,Galaxy S24,Smartphones,Samsung,4735.43,1,0.05,Sudeste,SP,Cartão de Crédito,Loja Física
2552,2025-11-01,Carregador Turbo 65W,Acessórios,Anker,154.7,2,0.1,Sudeste,SP,Cartão de Crédito,Online
2553,2025-11-01,Cabo USB-C 2m,Acessórios,Baseus,37.1,2,0.1,Sudeste,ES,Cartão de Crédito,Loja Física
2554,2025-11-01,JBL Charge 5,Áudio,JBL,987.53,2,0.1,Sudeste,RJ,Pix,Online
2555,2025-11-01,PlayStation 5,Games,Sony,4042.28,2,0.15,Sudeste,SP,Cartão de Débito,Online
2556,2025-11-01,"Smart TV 55"" OLED",TVs,LG,6011.55,2,0.2,Centro-Oeste,DF,Pix,Online
2557,2025-11-01,Redmi Note 13,Smartphones,Xiaomi,1715.95,2,0.2,Centro-Oeste,MT,Boleto,Online
2558,2025-11-01,Cabo USB-C 2m,Acessórios,Baseus,37.91,2,0.0,Sudeste,SP,Cartão de Crédito,Loja Física
2559,2025-11-01,Carregador Turbo 65W,Acessórios,Anker,142.52,1,0.15,Centro-Oeste,DF,Pix,Online
2560,2025-11-01,Xbox Series S,Games,Microsoft,2455.77,1,0.1,Sudeste,SP,Cartão de Crédito,Online
2561,2025-11-01,Moto G84,Smartphones,Motorola,1431.37,1,0.0,Sudeste,ES,Cartão de Crédito,Online
2562,2025-11-02,Teclado Mecânico,Acessórios,Redragon,254.55,3,0.1,Sudeste,MG,Cartão de Crédito,Loja Física
2563,2025-11-02,Mi Band 8,Wearables,Xiaomi,306.85,3,0.0,Nordeste,PE,Cartão de Crédito,Online
2564,2025-11-02,JBL Charge 5,Áudio,JBL,982.24,1,0.0,Sudeste,MG,Cartão de Crédito,Online
2565,2025-11-02,Moto G84,Smartphones,Motorola,1559.22,1,0.05,Nordeste,CE,Cartão de Crédito,Loja Física
2566,2025-11-02,JBL Charge 5,Áudio,JBL,993.92,1,0.1,Sul,SC,Cartão de Crédito,Online
2567,2025-11-02,Fone Bluetooth Redmi Buds,Áudio,Xiaomi,208.33,4,0.1,Sudeste,RJ,Cartão de Crédito,Online
2568,2025-11-02,Redmi Note 13,Smartphones,Xiaomi,1705.9,1,0.15,Nordeste,PI,Pix,Online
2569,2025-11-02,iPhone 15,Smartphones,Apple,5759.45,1,0.2,Sul,RS,Pix,Loja Física
2570,2025-11-03,PlayStation 5,Games,Sony,4082.67,2,0.15,Sudeste,RJ,Boleto,Online
2571,2025-11-03,Ideapad 3,Notebooks,Lenovo,2919.05,1,0.2,Sudeste,SP,Cartão de Débito,Loja Física
2572,2025-11-03,"Smart TV 50"" 4K",TVs,Samsung,2777.81,1,0.05,Centro-Oeste,GO,Cartão de Crédito,Loja Física
2573,2025-11-03,Carregador Turbo 65W,Acessórios,Anker,143.04,2,0.1,Norte,PA,Cartão de Débito,Loja Física
2574,2025-11-03,Carregador Turbo 65W,Acessórios,Anker,145.42,2,0.15,Nordeste,CE,Cartão de Crédito,Online
2575,2025-11-03,Mouse Sem Fio,Acessórios,Logitech,127.69,1,0.05,Nordeste,PI,Pix,Online
2576,2025-11-03,Carregador Turbo 65W,Acessórios,Anker,152.32,1,0.15,Sudeste,SP,Cartão de Crédito,Online
2577,2025-11-04,PlayStation 5,Games,Sony,4003.0,3,0.1,Centro-Oeste,GO,Boleto,Online
2578,2025-11-04,Ideapad 3,Notebooks,Lenovo,2890.16,1,0.2,Sudeste,SP,Pix,Loja Física
2579,2025-11-04,Moto G84,Smartphones,Motorola,1424.64,1,0.15,Sul,PR,Pix,Online
2580,2025-11-04,Cabo USB-C 2m,Acessórios,Baseus,39.73,1,0.2,Norte,PA,Cartão de Crédito,Online
2581,2025-11-04,Moto G84,Smartphones,Motorola,1493.62,1,0.1,Centro-Oeste,DF,Cartão de Crédito,Online
2582,2025-11-04,Aspire 5,Notebooks,Acer,2974.23,1,0.1,Sul,RS,Boleto,Online
2583,2025-11-04,MacBook Air M2,Notebooks,Apple,9382.08,1,0.05,Nordeste,PI,Boleto,Online
2584,2025-11-04,Cabo USB-C 2m,Acessórios,Baseus,39.27,1,0.15,Centro-Oeste,GO,Cartão de Débito,Loja Física
2585,2025-11-04,Carregador Turbo 65W,Acessórios,Anker,145.05,1,0.0,Sudeste,RJ,Cartão de Crédito,Online
2586,2025-11-04,AirPods Pro,Áudio,Apple,1937.35,2,0.2,Centro-Oeste,GO,Cartão de Crédito,Online
2587,2025-11-05,Carregador Turbo 65W,Acessórios,Anker,150.89,4,0.15,Sudeste,SP,Cartão de Crédito,Loja Física
2588,2025-11-05,Cabo USB-C 2m,Acessórios,Baseus,37.29,3,0.1,Nordeste,PI,Pix,Online
2589,2025-11-05,Galaxy S24,Smartphones,Samsung,4737.83,2,0.2,Norte,PA,Cartão de Crédito,Online
2590,2025-11-05,Mi Band 8,Wearables,Xiaomi,296.56,4,0.15,Sul,PR,Pix,Online
2591,2025-11-05,PlayStation 5,Games,Sony,3926.78,2,0.15,Sudeste,SP,Cartão de Crédito,Online
2592,2025-11-06,Mouse Sem Fio,Acessórios,Logitech,133.17,1,0.15,Sudeste,RJ,Cartão de Crédito,Loja Física
2593,2025-11-06,Carregador Turbo 65W,Acessórios,Anker,154.86,3,0.0,Sudeste,SP,Cartão de Crédito,Loja Física
2594,2025-11-06,Redmi Note 13,Smartphones,Xiaomi,1761.18,1,0.15,Nordeste,CE,Pix,Loja Física
2595,2025-11-06,Aspire 5,Notebooks,Acer,2928.81,1,0.1,Sul,PR,Pix,Online
2596,2025-11-06,"Smart TV 50"" 4K",TVs,Samsung,2830.39,2,0.15,Centro-Oeste,GO,Pix,Online
2597,2025-11-06,Fone Bluetooth Redmi Buds,Áudio,Xiaomi,199.35,1,0.05,Sudeste,SP,Cartão de Crédito,Online
2598,2025-11-06,Cabo USB-C 2m,Acessórios,Baseus,39.35,2,0.15,Nordeste,CE,Pix,Loja Física
2599,2025-11-06,Fone Bluetooth Redmi Buds,Áudio,Xiaomi,196.73,1,0.2,Sudeste,SP,Cartão de Débito,Online
2600,2025-11-07,JBL Charge 5,Áudio,JBL,983.95,1,0.1,Sudeste,MG,Cartão de Crédito,Online
2601,2025-11-07,Carregador Turbo 65W,Acessórios,Anker,153.89,1,0.15,Nordeste,CE,Pix,Loja Física
2602,2025-11-07,PlayStation 5,Games,Sony,3905.79,1,0.15,Centro-Oeste,DF,Pix,Online
2603,2025-11-07,"Smart TV 50"" 4K",TVs,Samsung,2802.28,1,0.0,Sul,PR,Cartão de Débito,Online
2604,2025-11-07,Fone Bluetooth Redmi Buds,Áudio,Xiaomi,193.12,1,0.05,Nordeste,PE,Cartão de Crédito,Online
2605,2025-11-07,Redmi Note 13,Smartphones,Xiaomi,1659.92,1,0.2,Sudeste,SP,Pix,Loja Física
2606,2025-11-07,Fone Bluetooth Redmi Buds,Áudio,Xiaomi,190.86,2,0.15,Nordeste,PI,Cartão de Crédito,Loja Física
2607,2025-11-08,Aspire 5,Notebooks,Acer,3065.93,1,0.2,Sudeste,MG,Pix,Loja Física
2608,2025-11-08,Galaxy S24,Smartphones,Samsung,4420.96,1,0.15,Nordeste,PI,Cartão de Crédito,Online
2609,2025-11-08,Inspiron 15,Notebooks,Dell,3658.98,1,0.2,Norte,PA,Pix,Online
2610,2025-11-08,Teclado Mecânico,Acessórios,Redragon,253.18,1,0.0,Nordeste,PI,Pix,Online
2611,2025-11-09,Carregador Turbo 65W,Acessórios,Anker,155.25,2,0.15,Sul,PR,Boleto,Online
2612,2025-11-09,Xbox Series S,Games,Microsoft,2540.32,1,0.1,Sudeste,RJ,Cartão de Débito,Online
2613,2025-11-09,"Smart TV 55"" OLED",TVs,LG,6148.93,1,0.05,Norte,PA,Pix,Loja Física
2614,2025-11-09,Mouse Sem Fio,Acessórios,Logitech,130.55,2,0.15,Sudeste,ES,Cartão de Crédito,Loja Física
2615,2025-11-09,Cabo USB-C 2m,Acessórios,Baseus,39.84,2,0.15,Norte,PA,Cartão de Débito,Online
2616,2025-11-09,Carregador Turbo 65W,Acessórios,Anker,143.37,1,0.1,Centro-Oeste,MT,Cartão de Crédito,Loja Física
2617,2025-11-09,Carregador Turbo 65W,Acessórios,Anker,153.36,1,0.15,Nordeste,PI,Pix,Online
2618,2025-11-09,Moto G84,Smartphones,Motorola,1446.34,1,0.0,Centro-Oeste,DF,Pix,Loja Física
2619,2025-11-09,Fone Bluetooth Redmi Buds,Áudio,Xiaomi,200.07,2,0.1,Sudeste,SP,Cartão de Crédito,Online
2620,2025-11-09,Mi Band 8,Wearables,Xiaomi,302.74,4,0.15,Sul,SC,Cartão de Crédito,Loja Física
2621,2025-11-09,"Smart TV 50"" 4K",TVs,Samsung,2881.84,2,0.2,Nordeste,CE,Cartão de Crédito,Online
2622,2025-11-09,Mouse Sem Fio,Acessórios,Logitech,128.86,2,0.2,Sul,PR,Cartão de Débito,Loja Física
2623,2025-11-09,Moto G84,Smartphones,Motorola,1479.06,1,0.1,Centro-Oeste,MT,Cartão de Crédito,Loja Física
2624,2025-11-09,Moto G84,Smartphones,Motorola,1572.78,1,0.2,Sul,RS,Cartão de Crédito,Loja Física
2625,2025-11-10,JBL Charge 5,Áudio,JBL,1009.27,1,0.1,Sudeste,SP,Cartão de Crédito,Online
2626,2025-11-10,Fone Bluetooth Redmi Buds,Áudio,Xiaomi,189.28,1,0.1,Nordeste,PE,Cartão de Crédito,Online
2627,2025-11-10,Redmi Note 13,Smartphones,Xiaomi,1677.43,3,0.1,Sudeste,SP,Cartão de Crédito,Online
2628,2025-11-10,Moto G84,Smartphones,Motorola,1560.68,1,0.15,Sul,PR,Cartão de Crédito,Online
2629,2025-11-10,Mi Band 8,Wearables,Xiaomi,287.35,3,0.15,Sudeste,SP,Pix,Online
2630,2025-11-10,Mi Band 8,Wearables,Xiaomi,288.77,1,0.0,Sul,SC,Cartão de Débito,Online
2631,2025-11-10,AirPods Pro,Áudio,Apple,1981.81,1,0.1,Sudeste,SP,Cartão de Crédito,Online
2632,2025-11-11,Mi Band 8,Wearables,Xiaomi,295.45,3,0.15,Nordeste,CE,Pix,Loja Física
2633,2025-11-11,Cabo USB-C 2m,Acessórios,Baseus,39.87,3,0.15,Sudeste,SP,Cartão de Crédito,Loja Física
2634,2025-11-11,Fone Bluetooth Redmi Buds,Áudio,Xiaomi,196.0,1,0.0,Nordeste,PI,Boleto,Loja Física
2635,2025-11-11,JBL Charge 5,Áudio,JBL,962.25,2,0.2,Centro-Oeste,GO,Pix,Online
2636,2025-11-11,AirPods Pro,Áudio,Apple,1866.35,2,0.2,Sudeste,SP,Pix,Online
2637,2025-11-11,Fone Bluetooth Redmi Buds,Áudio,Xiaomi,203.67,4,0.2,Sudeste,SP,Cartão de Crédito,Online
2638,2025-11-12,Ideapad 3,Notebooks,Lenovo,2864.03,2,0.0,Nordeste,CE,Cartão de Débito,Online
2639,2025-11-12,Mi Band 8,Wearables,Xiaomi,287.75,3,0.1,Sul,PR,Cartão de Crédito,Loja Física
2640,2025-11-12,Moto G84,Smartphones,Motorola,1444.63,2,0.15,Sudeste,SP,Cartão de Crédito,Loja Física
2641,2025-11-12,AirPods Pro,Áudio,Apple,1924.48,3,0.15,Sul,RS,Pix,Loja Física
2642,2025-11-12,AirPods Pro,Áudio,Apple,1984.95,2,0.15,Sudeste,SP,Pix,Loja Física
2643,2025-11-12,Aspire 5,Notebooks,Acer,3137.42,1,0.2,Sudeste,MG,Cartão de Débito,Online
2644,2025-11-13,Cabo USB-C 2m,Acessórios,Baseus,38.85,1,0.0,Sul,RS,Cartão de Débito,Online
2645,2025-11-13,Cabo USB-C 2m,Acessórios,Baseus,39.41,3,0.1,Norte,PA,Cartão de Crédito,Online
2646,2025-11-13,Fone Bluetooth Redmi Buds,Áudio,Xiaomi,194.71,2,0.2,Centro-Oeste,GO,Cartão de Crédito,Online
2647,2025-11-13,AirPods Pro,Áudio,Apple,1937.43,1,0.1,Sudeste,SP,Cartão de Crédito,Loja Física
2648,2025-11-13,JBL Charge 5,Áudio,JBL,1014.17,1,0.1,Sudeste,SP,Pix,Online
2649,2025-11-13,Mouse Sem Fio,Acessórios,Logitech,125.59,1,0.05,Nordeste,CE,Cartão de Crédito,Loja Física
2650,2025-11-14,Fone Bluetooth Redmi Buds,Áudio,Xiaomi,195.56,2,0.15,Sul,PR,Cartão de Crédito,Online
2651,2025-11-14,Ideapad 3,Notebooks,Lenovo,2950.96,1,0.2,Sudeste,SP,Pix,Online
2652,2025-11-14,Mouse Sem Fio,Acessórios,Logitech,133.95,3,0.0,Nordeste,PE,Cartão de Crédito,Online
2653,2025-11-14,Carregador Turbo 65W,Acessórios,Anker,152.55,1,0.15,Sul,RS,Cartão de Crédito,Loja Física
2654,2025-11-14,Nintendo Switch,Games,Nintendo,2565.46,1,0.1,Centro-Oeste,MT,Cartão de Crédito,Online
2655,2025-11-14,Galaxy S24,Smartphones,Samsung,4440.11,1,0.15,Sudeste,RJ,Pix,Online
2656,2025-11-14,Nintendo Switch,Games,Nintendo,2699.02,1,0.15,Centro-Oeste,DF,Pix,Loja Física
2657,2025-11-14,Mouse Sem Fio,Acessórios,Logitech,127.36,1,0.05,Sudeste,MG,Cartão de Débito,Online
2658,2025-11-15,Cabo USB-C 2m,Acessórios,Baseus,37.46,3,0.15,Norte,AM,Cartão de Crédito,Online
2659,2025-11-15,Inspiron 15,Notebooks,Dell,3599.34,2,0.15,Sudeste,RJ,Pix,Online
2660,2025-11-15,"Smart TV 43"" Full HD",TVs,TCL,1767.44,2,0.05,Sul,SC,Cartão de Crédito,Online
2661,2025-11-15,"Smart TV 50"" 4K",TVs,Samsung,2797.06,1,0.05,Nordeste,BA,Cartão de Crédito,Online
2662,2025-11-15,Cabo USB-C 2m,Acessórios,Baseus,38.61,5,0.2,Sul,PR,Cartão de Crédito,Online
2663,2025-11-15,"Smart TV 50"" 4K",TVs,Samsung,2692.73,1,0.0,Sudeste,ES,Pix,Loja Física
2664,2025-11-15,JBL Charge 5,Áudio,JBL,957.02,1,0.1,Sul,PR,Cartão de Crédito,Online
2665,2025-11-15,Carregador Turbo 65W,Acessórios,Anker,145.4,4,0.05,Nordeste,BA,Cartão de Crédito,Online
2666,2025-11-15,Apple Watch SE,Wearables,Apple,2493.31,1,0.15,Sul,RS,Cartão de Crédito,Loja Física
2667,2025-11-16,Ideapad 3,Notebooks,Lenovo,3040.1,3,0.2,Centro-Oeste,MT,Pix,Online
2668,2025-11-16,Mouse Sem Fio,Acessórios,Logitech,124.21,3,0.15,Sul,SC,Cartão de Crédito,Loja Física
2669,2025-11-16,Nintendo Switch,Games,Nintendo,2726.23,1,0.05,Sudeste,SP,Cartão de Crédito,Loja Física
2670,2025-11-16,iPhone 15,Smartphones,Apple,5428.34,2,0.2,Norte,PA,Cartão de Crédito,Online
2671,2025-11-16,Mouse Sem Fio,Acessórios,Logitech,123.02,1,0.1,Norte,PA,Cartão de Crédito,Online
2672,2025-11-16,Redmi Note 13,Smartphones,Xiaomi,1755.8,1,0.05,Sul,PR,Cartão de Crédito,Online
2673,2025-11-16,"Smart TV 50"" 4K",TVs,Samsung,2760.72,2,0.1,Sudeste,ES,Cartão de Débito,Loja Física
2674,2025-11-17,Aspire 5,Notebooks,Acer,2986.07,1,0.2,Sudeste,SP,Pix,Online
2675,2025-11-17,MacBook Air M2,Notebooks,Apple,8782.26,3,0.2,Nordeste,PI,Cartão de Crédito,Loja Física
2676,2025-11-17,Fone Bluetooth Redmi Buds,Áudio,Xiaomi,206.53,2,0.15,Sudeste,SP,Cartão de Débito,Loja Física
2677,2025-11-17,Cabo USB-C 2m,Acessórios,Baseus,37.22,1,0.1,Sudeste,SP,Pix,Online
2678,2025-11-17,Moto G84,Smartphones,Motorola,1531.43,1,0.05,Sudeste,SP,,Online
2679,2025-11-17,PlayStation 5,Games,Sony,4074.23,1,0.0,Norte,PA,Cartão de Crédito,Loja Física
2680,2025-11-17,Aspire 5,Notebooks,Acer,3007.34,2,0.1,Sul,PR,Cartão de Crédito,Online
2681,2025-11-17,Mi Band 8,Wearables,Xiaomi,292.5,1,0.1,Sudeste,SP,Cartão de Crédito,Online
2682,2025-11-17,"Smart TV 43"" Full HD",TVs,TCL,1703.04,2,0.1,Sudeste,SP,Pix,Online
2683,2025-11-17,Ideapad 3,Notebooks,Lenovo,2859.04,1,0.1,Norte,PA,Cartão de Crédito,Online
2684,2025-11-18,Inspiron 15,Notebooks,Dell,3670.18,1,0.15,Nordeste,BA,Pix,Loja Física
2685,2025-11-18,"Smart TV 50"" 4K",TVs,Samsung,2704.04,1,0.05,Sudeste,SP,Pix,Online
2686,2025-11-18,Galaxy S24,Smartphones,Samsung,4804.48,2,0.0,Nordeste,PI,Cartão de Crédito,Online
2687,2025-11-18,Apple Watch SE,Wearables,Apple,2554.22,2,0.05,Sudeste,SP,Cartão de Crédito,Loja Física
2688,2025-11-18,JBL Charge 5,Áudio,JBL,955.83,2,0.1,Nordeste,PI,Pix,Online
2689,2025-11-18,Xbox Series S,Games,Microsoft,2422.1,1,0.2,Sudeste,SP,Boleto,Loja Física
2690,2025-11-18,Apple Watch SE,Wearables,Apple,2388.74,1,0.1,Sudeste,MG,Boleto,Online
2691,2025-11-18,"Smart TV 50"" 4K",TVs,Samsung,2930.65,1,0.05,Nordeste,PE,Pix,Loja Física
2692,2025-11-19,JBL Charge 5,Áudio,JBL,975.82,2,0.2,Nordeste,BA,Cartão de Crédito,Online
2693,2025-11-19,Teclado Mecânico,Acessórios,Redragon,237.66,1,0.05,Nordeste,CE,Cartão de Crédito,Online
2694,2025-11-19,Mouse Sem Fio,Acessórios,Logitech,126.97,1,0.2,Sul,PR,Cartão de Crédito,Online
2695,2025-11-19,iPhone 15,Smartphones,Apple,5477.82,2,0.1,Sudeste,RJ,Pix,Online
2696,2025-11-19,AirPods Pro,Áudio,Apple,1937.37,1,0.1,Nordeste,PE,Pix,Online
2697,2025-11-20,Teclado Mecânico,Acessórios,Redragon,256.37,1,0.2,Sul,RS,Cartão de Crédito,Loja Física
2698,2025-11-20,Moto G84,Smartphones,Motorola,1532.97,1,0.1,Sul,PR,Pix,Online
2699,2025-11-20,Mouse Sem Fio,Acessórios,Logitech,130.29,2,0.2,Sudeste,SP,Cartão de Débito,Online
2700,2025-11-20,Galaxy S24,Smartphones,Samsung,4529.03,1,0.15,Sudeste,SP,Pix,Online
2701,2025-11-20,Cabo USB-C 2m,Acessórios,Baseus,39.65,4,0.2,Sudeste,SP,Pix,Loja Física
2702,2025-11-20,Inspiron 15,Notebooks,Dell,3567.18,2,0.0,Nordeste,PI,Cartão de Crédito,Online
2703,2025-11-20,Carregador Turbo 65W,Acessórios,Anker,142.06,2,0.1,Nordeste,PI,Cartão de Crédito,Loja Física
2704,2025-11-20,Carregador Turbo 65W,Acessórios,Anker,150.94,3,0.15,Centro-Oeste,MT,Cartão de Crédito,Online
2705,2025-11-21,PlayStation 5,Games,Sony,3963.38,2,0.05,Nordeste,BA,Pix,Online
2706,2025-11-21,Carregador Turbo 65W,Acessórios,Anker,154.06,1,0.2,Sudeste,SP,Cartão de Crédito,Online
2707,2025-11-21,"Smart TV 55"" OLED",TVs,LG,5911.72,2,0.05,Nordeste,PE,Cartão de Crédito,Online
2708,2025-11-21,JBL Charge 5,Áudio,JBL,976.19,2,0.05,Sul,PR,Boleto,Online
2709,2025-11-22,Fone Bluetooth Redmi Buds,Áudio,Xiaomi,199.83,5,0.05,Sudeste,RJ,Cartão de Crédito,Online
2710,2025-11-22,"Smart TV 50"" 4K",TVs,Samsung,2747.81,1,0.1,Sul,PR,Pix,Loja Física
2711,2025-11-22,Fone Bluetooth Redmi Buds,Áudio,Xiaomi,191.52,1,0.2,Sul,SC,Cartão de Débito,Online
2712,2025-11-22,Fone Bluetooth Redmi Buds,Áudio,Xiaomi,190.61,2,0.15,Sudeste,ES,Cartão de Crédito,Online
2713,2025-11-22,Ideapad 3,Notebooks,Lenovo,2996.89,3,0.15,Sudeste,SP,Cartão de Débito,Online
2714,2025-11-23,Galaxy Watch 6,Wearables,Samsung,1847.01,1,0.15,Nordeste,PE,Cartão de Crédito,Online
2715,2025-11-23,Cabo USB-C 2m,Acessórios,Baseus,38.78,1,0.15,Sudeste,RJ,Pix,Online
2716,2025-11-23,Teclado Mecânico,Acessórios,Redragon,250.32,2,0.1,Sudeste,MG,Pix,Online
2717,2025-11-23,Carregador Turbo 65W,Acessórios,Anker,148.35,2,0.1,Nordeste,CE,Cartão de Crédito,Online
2718,2025-11-23,Cabo USB-C 2m,Acessórios,Baseus,38.77,2,0.1,Sudeste,SP,Cartão de Crédito,Online
2719,2025-11-23,Cabo USB-C 2m,Acessórios,Baseus,39.74,5,0.05,Nordeste,BA,Cartão de Crédito,Online
2720,2025-11-23,"Smart TV 50"" 4K",TVs,Samsung,2898.85,1,0.15,Sudeste,MG,Cartão de Crédito,Online
2721,2025-11-23,"Smart TV 55"" OLED",TVs,LG,6079.89,2,0.2,Centro-Oeste,MT,Pix,Online
2722,2025-11-24,Galaxy S24,Smartphones,Samsung,4815.04,1,0.0,Sudeste,SP,Boleto,Loja Física
2723,2025-11-24,"Smart TV 50"" 4K",TVs,Samsung,2888.81,2,0.2,Sudeste,SP,Cartão de Crédito,Loja Física
2724,2025-11-24,Mi Band 8,Wearables,Xiaomi,307.16,2,0.15,Sul,PR,Boleto,Online
2725,2025-11-24,Mi Band 8,Wearables,Xiaomi,313.89,3,0.1,Centro-Oeste,MT,Cartão de Crédito,Online
2726,2025-11-24,"Smart TV 50"" 4K",TVs,Samsung,2697.17,3,0.1,Sudeste,SP,Cartão de Crédito,Loja Física
2727,2025-11-24,Xbox Series S,Games,Microsoft,2475.95,1,0.15,Sudeste,ES,Cartão de Crédito,Online
2728,2025-11-24,"Smart TV 50"" 4K",TVs,Samsung,2893.86,1,0.05,Sudeste,MG,Pix,Loja Física
2729,2025-11-24,PlayStation 5,Games,Sony,4055.89,2,0.1,Centro-Oeste,GO,Pix,Loja Física
2730,2025-11-24,Ideapad 3,Notebooks,Lenovo,2876.91,1,0.2,Sudeste,SP,Cartão de Débito,Loja Física
2731,2025-11-25,Carregador Turbo 65W,Acessórios,Anker,146.31,1,0.0,Sul,RS,Cartão de Crédito,Online
2732,2025-11-25,"Smart TV 55"" OLED",TVs,LG,5960.42,1,0.15,Sudeste,MG,Boleto,Loja Física
2733,2025-11-25,"Smart TV 50"" 4K",TVs,Samsung,2832.16,2,0.2,Nordeste,CE,Cartão de Débito,Loja Física
2734,2025-11-25,Teclado Mecânico,Acessórios,Redragon,250.54,4,0.15,Sudeste,MG,Cartão de Débito,Online
2735,2025-11-26,Cabo USB-C 2m,Acessórios,Baseus,37.86,2,0.1,Sudeste,SP,Boleto,Loja Física
2736,2025-11-26,iPhone 15,Smartphones,Apple,5351.02,1,0.2,Sudeste,SP,Pix,Loja Física
2737,2025-11-26,Fone Bluetooth Redmi Buds,Áudio,Xiaomi,191.94,2,0.05,Norte,PA,Cartão de Crédito,Online
